case,cores,status,seconds,single,makespan,speedup,added_copy_bytes,used_cores,official_evaluations,selected,plan,error
case_033,3,ok,136.5161476135254,1774196,579459,3.061814554610421,12569202,3,160,v8_frontier6|coarse_time+ls_move_u1434->c1+focused_swap_pipe_r0+focused_swap_pipe_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_033_3core.json,
case_033,4,ok,131.39297890663147,1774196,437018,4.059777858120261,16235654,4,144,v8_frontier6+ls_move_u1438->c2+ls_move_u1419->c2+ls_resort+ls_move_u1405->c3+ls_move_u1401->c3+ls_move_u1397->c3+ls_move_u1435->c0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_033_4core.json,
case_033,5,ok,173.39779663085938,1774196,350589,5.060615136242152,14976690,5,194,v8_frontier6|coarse_time+ls_move_u1437->c0+ls_move_u1433->c1+focused_unblock_pipe_r0+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+order_6463_-1_r0+focused_wide_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_033_5core.json,
case_034,2,ok,112.02612614631653,842996,386295,2.1822596720123224,2020096,2,143,v8_level_aggressive_160_20|coarse_time+focused_unblock_pipe_r0+focused_swap_pipe_r1+focused_swap_pipe_r2+pair_shift_pair_r0+pair_shift_pair_r1+pair_shift_pair_r2+pair_shift_pair_r3+pair_shift_pair_r4+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+order_6407_-1_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_034_2core.json,
case_034,3,ok,158.00292706489563,842996,257234,3.2771562079662875,8674026,3,164,v8_frontier6|coarse_time+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+pair_join_source_pair_r0+pair_shift_pair_r1+pair_shift_pair_r2+pair_shift_pair_r3+pair_shift_pair_r4+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_r3+focused_wide_join_source_r4+focused_wide_unblock_pipe_r5+focused_wide_unblock_pipe_r6+focused_wide_unblock_pipe_r7+order_2077_-1_r0+order_3007_-1_r1+order_3009_-1_r2+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_join_source_r2+focused_wide_swap_pipe_r3,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_034_3core.json,
case_034,4,ok,84.0533401966095,842996,192311,4.383503803734576,3124992,4,97,v8_level_aggressive_160_20|coarse_time+focused_unblock_pipe_r0+focused_join_target_r1+focused_join_target_r2+pair_shift_pair_r0+pair_shift_pair_r1+pair_shift_pair_r2+pair_shift_pair_r3+pair_shift_pair_r4+focused_wide_join_target_r0+focused_wide_join_source_r1+focused_wide_join_target_r2+focused_wide_join_source_r3+focused_wide_join_target_r4+focused_wide_join_source_r5+focused_wide_join_target_r6+focused_wide_join_source_r7+order_fine_r0+focused_wide_unblock_pipe_r0+focused_wide_join_target_r1+focused_wide_unblock_pipe_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_034_4core.json,
case_034,5,ok,77.73048210144043,842996,155083,5.435773102145303,3621888,5,100,v8_level_aggressive_160_20|coarse_time+focused_swap_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_034_5core.json,
case_035,2,ok,56.49535369873047,169571,89454,1.8956223310304738,362254,2,90,v8_level_aggressive_96_30+focused_swap_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_035_2core.json,
case_035,3,ok,79.7864305973053,169571,61203,2.7706321585543194,459592,3,124,v8_level_aggressive_160_20+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+pair_shift_pair_r0+pair_shift_pair_r1+pair_shift_pair_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_035_3core.json,
case_035,4,ok,86.85367727279663,169571,48372,3.50556106838667,717026,4,133,v8_level_aggressive_96_30+focused_swap_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_r4+focused_wide_unblock_pipe_r5+focused_wide_unblock_pipe_r6+focused_wide_unblock_pipe_r7+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_r4+focused_wide_unblock_pipe_r5+focused_wide_unblock_pipe_r6+focused_wide_unblock_pipe_r7,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_035_4core.json,
case_035,5,ok,81.8541579246521,169571,39514,4.291415700764286,698248,5,123,v8_level_aggressive_160_20+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+pair_shift_pair_r0+pair_shift_pair_r1+pair_shift_pair_r2+pair_shift_pair_r3+pair_shift_pair_r4+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_r4+focused_wide_unblock_pipe_r5,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_035_5core.json,
case_036,2,ok,48.49856162071228,931510,466068,1.998656848356892,1152,2,89,v8_wcc_active2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_036_2core.json,
case_036,3,ok,47.19583868980408,931510,311345,2.991890025534375,2304,3,93,v8_wcc_active3,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_036_3core.json,
case_036,4,ok,45.99777388572693,931510,233584,3.987901568600589,3456,4,95,v8_wcc_active4,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_036_4core.json,
case_036,5,ok,44.782794713974,931510,187182,4.976493466252097,4608,5,96,v8_wcc_active5,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_036_5core.json,
case_037,2,ok,9.051654577255249,210001,105374,1.992910964754114,204800,2,86,v8_wcc_active2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_037_2core.json,
case_037,3,ok,22.18557858467102,210001,70825,2.96506883162725,2211840,3,149,v8_frontier6+ls_move_u375->c2+ls_move_u391->c0+ls_move_u378->c2+ls_move_u394->c0+ls_move_u394->c1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_037_3core.json,
case_037,4,ok,11.087921619415283,210001,53320,3.938503375843961,614400,4,95,v8_wcc_active4,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_037_4core.json,
case_037,5,ok,21.836989402770996,210001,43076,4.875127681307457,1925120,5,157,v8_clusterphase_strong_128|fine_win16~win32,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_037_5core.json,
case_038,2,ok,200.54701828956604,1364555,668981,2.039751502658521,8700932,2,120,v8_frontier6+ls_resort+ls_resort+ls_resort+ls_move_u2465->c0+ls_move_u2449->c0+ls_move_u2433->c0+ls_move_u2417->c0+ls_move_u2401->c0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_038_2core.json,
case_038,3,ok,213.1449055671692,1364555,444246,3.071620228431995,13383172,3,117,v8_frontier6+ls_resort+ls_move_u2585->c1+ls_move_u2561->c2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_038_3core.json,
case_038,4,ok,223.54815101623535,1364555,334953,4.073870065352453,14390788,4,120,v8_frontier6|coarse_time+ls_move_u2369->c0+ls_move_u2465->c0+ls_move_u2337->c1+ls_move_u2593->c1+ls_move_u2567->c1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_038_4core.json,
case_038,5,ok,161.47642397880554,1364555,273430,4.990509453973595,8282120,5,107,v8_level_strong_256_10|fine_win16+ls_resort+ls_move_u5394->c2+ls_move_u5867->c2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_038_5core.json,
case_039,2,ok,170.08162689208984,1435262,693580,2.0693532108768995,11423744,2,125,v8_frontier6|coarse_time+ls_move_u2607->c1+order_5812_-1_r0+order_5817_-1_r1+order_5821_-1_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_039_2core.json,
case_039,3,ok,147.57474732398987,1435262,464805,3.0878798635987135,12165120,3,112,v8_active3_strong96+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+pair_shift_pair_r0+pair_shift_pair_r1+focused_wide_unblock_pipe_r0+focused_wide_join_target_r1+focused_wide_unblock_pipe_r0+focused_wide_join_target_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_039_3core.json,
case_039,4,ok,136.84037947654724,1435262,388226,3.6969754730492035,17661952,4,89,v8_wcc_active4+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+pair_shift_pair_r0+pair_shift_pair_r1+pair_shift_pair_r2+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_r4+focused_wide_unblock_pipe_r5+focused_wide_unblock_pipe_r6+focused_wide_unblock_pipe_r7+order_5883_-1_r0+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_r4+focused_wide_unblock_pipe_r5+focused_wide_unblock_pipe_r6+focused_wide_unblock_pipe_r7,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_039_4core.json,
case_039,5,ok,169.29143452644348,1435262,338583,4.239025586045371,14319616,5,134,v8_level_strong_256_10|fine_win64+ls_resort+ls_move_u1112->c0+ls_resort+ls_move_u1008->c1+ls_move_u1072->c3,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_039_5core.json,
case_040,2,ok,46.86283493041992,253454,129336,1.959655471021216,341338,2,103,v8_level_aggressive_96_30+pair_shift_pair_r0+pair_shift_pair_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_040_2core.json,
case_040,3,ok,48.914371967315674,253454,88723,2.8566887954645357,570366,3,104,v8_level_aggressive_96_30+ls_move_u84->c0+focused_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_040_3core.json,
case_040,4,ok,128.75944781303406,253454,75780,3.344602797571919,995416,4,275,v8_level_aggressive_96_30+ls_move_u62->c1+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+pair_shift_pair_r0+pair_shift_pair_r1+focused_wide_swap_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_r4+focused_wide_unblock_pipe_r5+focused_wide_unblock_pipe_r6+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_join_source_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_r4+focused_wide_join_source_r5,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_040_4core.json,
case_040,5,ok,79.08668208122253,253454,73232,3.4609733449857987,1126516,5,159,seed:case_040_4core.json+ls_move_u1025->c4+ls_move_u1024->c4+ls_move_u1023->c4+ls_move_u1022->c4+ls_move_u1021->c4+ls_move_u1020->c4+ls_move_u1019->c3+ls_move_u1018->c4+ls_move_u1017->c4+ls_move_u998->c4+ls_move_u970->c4+ls_move_u1013->c4+focused_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_040_5core.json,
case_041,2,ok,775.5618755817413,6003957,2986462,2.0103912254701384,37238784,2,86,v8_wcc_active2|fine_dfs+ls_resort+ls_resort+ls_move_u16271->c1+ls_resort+ls_move_u16270->c1+ls_move_u16272->c1+ls_move_u16266->c1+ls_move_u16265->c1+ls_move_u16267->c1+ls_move_u16263->c1+ls_move_u16262->c1+ls_move_u16264->c1+ls_move_u16268->c1+ls_move_u16259->c1+ls_move_u16258->c1+focused_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_041_2core.json,
case_041,3,ok,653.0985624790192,6003957,1988905,3.0187248762510026,39174144,3,91,v8_wcc_active3|fine_dfs+ls_resort+ls_resort+ls_resort+ls_move_u16187->c1+ls_move_u16186->c1+ls_move_u16188->c2+ls_move_u16182->c1+ls_move_u16181->c1+ls_move_u16183->c2+ls_move_u16179->c1+ls_move_u16178->c1+ls_move_u16180->c2+ls_move_u16184->c2+ls_move_u16175->c2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_041_3core.json,
case_041,4,ok,456.94623255729675,6003957,1497314,4.009818247875863,34832384,4,69,v8_wcc_active4+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+pair_shift_pair_r0+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+order_15952_-1_r0+order_15951_-1_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_041_4core.json,
case_041,5,ok,489.1156277656555,6003957,1210722,4.95898893387582,38205440,5,76,v8_wcc_active5+focused_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_041_5core.json,
case_042,2,ok,171.68658471107483,1686740,804557,2.096482909228308,4167696,2,160,v8_frontier6|coarse_time+ls_resort+ls_resort+ls_resort+ls_move_u2041->c1+ls_move_u2039->c1+ls_move_u2037->c1+ls_move_u2055->c1+ls_move_u2051->c1+ls_move_u2049->c1+ls_move_u2047->c1+ls_move_u2054->c1+ls_move_u2056->c1+ls_move_u2035->c1+ls_move_u2033->c1+ls_move_u2031->c1+ls_move_u2046->c1+focused_unblock_pipe_r0+focused_unblock_pipe_r1+pair_shift_pair_r0+focused_wide_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_042_2core.json,
case_042,3,ok,205.82604217529297,1686740,541439,3.115290919198654,18332248,3,141,v8_frontier6|coarse_time+ls_move_u2042->c0+ls_move_u2039->c2+ls_move_u2036->c2+ls_move_u2033->c2+ls_move_u1994->c0+ls_move_u2056->c1+ls_move_u2055->c0+ls_move_u2040->c0+ls_move_u1972->c0+ls_move_u2037->c0+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+pair_shift_pair_r0+pair_shift_pair_r1+pair_shift_pair_r2+order_4703_-1_r0+order_4704_-1_r1+order_4705_-1_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_042_3core.json,
case_042,4,ok,195.2375750541687,1686740,409357,4.120462090546882,9802844,4,174,v8_frontier6+ls_move_u2040->c2+ls_move_u2050->c0+ls_move_u2036->c2+ls_move_u2042->c0+ls_move_u2032->c2+ls_move_u2038->c0+ls_move_u2028->c2+ls_move_u2034->c0+ls_move_u2004->c0+ls_move_u2030->c0+ls_move_u2000->c0+ls_move_u2026->c0+ls_move_u1996->c0+pair_shift_pair_r0+pair_shift_pair_r1+pair_join_target_pair_r2+focused_wide_join_target_r0+order_733_-1_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_042_4core.json,
case_042,5,ok,181.95753455162048,1686740,329486,5.119307041877349,11282264,5,153,v8_frontier6+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+pair_shift_pair_r0+pair_shift_pair_r1+pair_shift_pair_r2+pair_join_target_pair_r3+pair_shift_pair_r4+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_join_target_r2+order_4115_-1_r0+order_4603_-1_r1+order_3919_-1_r2+focused_wide_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_042_5core.json,
case_043,2,ok,246.98932242393494,677656,306423,2.211505011046821,7501966,2,84,slack_t0.5_c1.0_a2|fine_time+focused_swap_pipe_retime_r0+focused_swap_pipe_retime_r1+focused_unblock_pipe_retime_r2+pair_shift_pair_retime_r0+pair_shift_pair_retime_r1+pair_shift_pair_retime_r2+focused_wide_unblock_pipe_retime_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_043_2core.json,
case_043,3,ok,300.8563814163208,677656,228205,2.9695054884862295,9686838,3,100,slack_t0.25_c0.6_a3|fine_time+focused_swap_pipe_retime_r0+focused_unblock_pipe_r1+focused_unblock_pipe_retime_r2+pair_shift_pair_r0+pair_shift_pair_retime_r1+pair_shift_pair_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_043_3core.json,
case_043,4,ok,253.95412182807922,677656,179205,3.7814569905973605,5757218,4,100,v8_micro64_b40|fine_time+ls_resort+focused_unblock_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_r2+pair_shift_pair_retime_r0+pair_shift_pair_retime_r1+pair_shift_pair_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_043_4core.json,
case_043,5,ok,222.5121030807495,677656,161051,4.207710600989748,5145908,5,96,v8_level_aggressive_160_20+pair_shift_pair_r0+pair_shift_pair_r1+pair_shift_pair_r2+focused_wide_unblock_pipe_r0+focused_wide_join_target_r1+focused_wide_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_043_5core.json,
case_044,2,ok,22.1866557598114,154407,43892,3.517884808165497,946784,2,126,slack_t0.5_c1.0_a2|fine_time~win256~win512+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+order_925_-1_r0+order_675_-1_r1+order_425_-1_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_044_2core.json,
case_044,3,ok,22.99950122833252,154407,43866,3.51996990835727,954976,3,132,seed:case_044_2core.json+focused_unblock_pipe_r0+order_1175_-1_r0+order_425_-1_r1+order_924_-1_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_044_3core.json,
case_044,4,ok,20.350500345230103,154407,43717,3.531966969371183,954976,3,120,seed:case_044_3core.json+order_925_-1_r0+order_424_1_r1+order_170_-1_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_044_4core.json,
case_044,5,ok,20.335731744766235,154407,42141,3.6640563821456538,1041376,3,120,seed:case_044_4core.json+ls_move_u20->c3+ls_resort+ls_move_u4->c0+focused_join_target_r0+order_175_-1_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_044_5core.json,
case_045,2,ok,19.29718327522278,125614,63059,1.99200748505368,0,2,86,v8_wcc_active2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_045_2core.json,
case_045,3,ok,19.75622010231018,125614,42304,2.9693173222390317,0,3,93,v8_corephase_0.1_1.1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_045_3core.json,
case_045,4,ok,18.73040771484375,125614,31871,3.941325970317844,0,4,98,v8_level_strong_128_12,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_045_4core.json,
case_045,5,ok,24.88595485687256,125614,26088,4.8150107329040175,32768,5,135,v8_wcc_active5+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_045_5core.json,
case_046,2,ok,13.932142496109009,276455,105852,2.6117125798284397,963168,2,117,v8_level_none_80_20|fine_time~win256+pair_shift_pair_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_046_2core.json,
case_046,3,ok,20.588728189468384,276455,79365,3.4833364833364833,1909952,3,174,v8_active3_strong96|fine_time~win256+focused_unblock_pipe_r0+focused_unblock_pipe_r1+order_912_-1_r0+order_165_-1_r1+order_164_-1_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_046_3core.json,
case_046,4,ok,11.867709875106812,276455,78118,3.538941089121585,2791200,4,106,v8_level_none_80_20|fine_time~win256+order_1036_-1_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_046_4core.json,
case_046,5,ok,10.610993385314941,276455,78118,3.538941089121585,2791200,4,91,seed:case_046_4core.json,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_046_5core.json,
case_047,2,ok,376.8307030200958,326508,150573,2.1684365722938375,1355302,2,73,v8_micro64_b40|fine_time+ls_move_u2289->c1+ls_move_u2374->c0+ls_move_u2366->c0+focused_unblock_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_retime_r2+focused_wide_unblock_pipe_r0+order_13905_-1_r0+order_13886_-1_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_047_2core.json,
case_047,3,ok,371.9724266529083,326508,112092,2.9128572957927417,2077292,3,83,v8_level_aggressive_96_30|fine_time+ls_move_u2303->c0+ls_move_u2282->c1+ls_move_u2453->c0+focused_unblock_pipe_r0+focused_swap_pipe_retime_r1+focused_unblock_pipe_retime_r2+order_13940_-1_r0+focused_wide_unblock_pipe_retime_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_047_3core.json,
case_047,4,ok,342.00251173973083,326508,97404,3.3521005297523714,2935666,4,73,v8_micro64_b40|fine_time+focused_unblock_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_retime_r2+focused_wide_unblock_pipe_retime_r0+focused_wide_unblock_pipe_retime_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_047_4core.json,
case_047,5,ok,387.60600304603577,326508,97287,3.3561318572882297,2948468,5,84,seed:case_047_4core.json|fine_time+ls_move_u2178->c4+ls_move_u2184->c3,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_047_5core.json,
case_048,2,ok,50.197229623794556,222220,117771,1.8868821696342903,508486,2,186,v8_micro64_b40|fine_time+ls_move_u728->c1+ls_move_u723->c0+ls_move_u711->c1+focused_unblock_pipe_retime_r0+pair_shift_pair_retime_r0+pair_join_source_pair_r1+pair_shift_pair_r2+pair_shift_pair_retime_r3+focused_wide_unblock_pipe_retime_r0+focused_wide_unblock_pipe_r1+focused_wide_join_source_r2+focused_wide_unblock_pipe_retime_r3,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_048_2core.json,
case_048,3,ok,49.81155204772949,222220,104712,2.1222018488807395,655436,3,179,v8_level_aggressive_160_20|fine_time+ls_move_u835->c2+ls_move_u826->c2+ls_move_u725->c2+ls_move_u724->c2+ls_resort+focused_unblock_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_retime_r2+pair_shift_pair_retime_r0+pair_shift_pair_retime_r1+pair_join_third_core_r2+focused_wide_join_source_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_048_3core.json,
